id,name,year
14125,Эколого-юридическое сопровождение хозяйственной деятельности,2022
13236,Эколого-юридическое сопровождение хозяйственной деятельности,2021
14080,Юрист в сфере нормотворческой деятельности,2022
13207,Юрист в сфере нормотворческой деятельности,2021
12258,Юрист в сфере нормотворческой деятельности,2020
14081,Юрист в сфере оборота недвижимости,2022
13208,Юрист в сфере оборота недвижимости,2021
12259,Юрист в сфере оборота недвижимости,2020
14082,Юрист в сфере спортивного права (спортивный юрист),2022
13209,Юрист в сфере спортивного права (спортивный юрист),2021
12260,Юрист в сфере спортивного права (спортивный юрист),2020
14031,Юрист в сфере уголовного судопроизводства,2022
13163,Юрист в сфере уголовного судопроизводства,2021
12229,Юрист в сфере уголовного судопроизводства,2020
12918,Юриспруденция,2021
11998,Юриспруденция,2020
10985,Юриспруденция,2019
14004,Юрист в сфере финансового рынка (финансовый юрист),2022
13138,Юрист в сфере финансового рынка (финансовый юрист),2021
12219,Юрист в сфере финансового рынка (финансовый юрист),2020
